,prompts,keys,outputs
416,"Oregon Salem, California Sacramento, Texas Austin, Mississippi Jackson, New Jersey Trenton, Georgia Atlanta, Nebraska",Lincoln,"Omaha, Illinois Chicago, Kansas City, Missouri St"
417,"Georgia Atlanta, Indiana Indianapolis, Maryland Annapolis, Michigan Lansing, Minnesota St. Paul, Wyoming Cheyenne, New Mexico",Santa Fe,"Santa Fe, New York Albany, Oklahoma Oklahoma City,"
418,"Hawaii Honolulu, Colorado Denver, Tennessee Nashville, New Hampshire Concord, Nebraska Lincoln, Kansas Topeka, Illinois",Springfield,"Springfield, Georgia Atlanta, New York New York City,"
419,"Texas Austin, Massachusetts Boston, Missouri Jefferson City, Ohio Columbus, Idaho Boise, Rhode Island Providence, New Mexico",Santa Fe,"Santa Fe, Oklahoma Oklahoma City, Oregon Salem, South"
420,"New York Albany, Arkansas Little Rock, Minnesota St. Paul, Utah Salt Lake City, Alaska Juneau, Indiana Indianapolis, Louisiana",Baton Rouge,"Baton Rouge, Louisiana Shreveport, Louisiana"
421,"Delaware Dover, Nevada Carson City, Colorado Denver, Mississippi Jackson, Oregon Salem, Louisiana Baton Rouge, Missouri",Jefferson City,"Jefferson City, Washington DC, District of Columbia Richmond, New"
422,"Kansas Topeka, Indiana Indianapolis, Massachusetts Boston, Connecticut Hartford, Louisiana Baton Rouge, Delaware Dover, Florida",Tallahassee,"Jacksonville, Georgia Atlanta, Hawaii Honolulu,"
423,"Arizona Phoenix, Nevada Carson City, Maryland Annapolis, Tennessee Nashville, Indiana Indianapolis, Michigan Lansing, Wisconsin",Madison,"Madison, Illinois Springfield, Illinois Jefferson City, Missouri"
424,"Arkansas Little Rock, Alabama Montgomery, Montana Helena, Hawaii Honolulu, Georgia Atlanta, Connecticut Hartford, Oregon",Salem,"Salem, Illinois Springfield, Kansas Topeka,"
425,"Oklahoma Oklahoma City, Massachusetts Boston, Mississippi Jackson, West Virginia Charleston, Alabama Montgomery, Florida Tallahassee, Maine",Augusta,"Augusta, Colorado Denver, Louisiana Baton Rouge"
426,"Montana Helena, Tennessee Nashville, Alabama Montgomery, Massachusetts Boston, South Dakota Pierre, New Jersey Trenton, West Virginia",Charleston,"Charleston, New York New York, South Dakota"
427,"Iowa Des Moines, Utah Salt Lake City, Georgia Atlanta, North Dakota Bismarck, South Dakota Pierre, New York Albany, Louisiana",Baton Rouge,"Baton Rouge, Florida Tallahassee, Pennsylvania"
428,"Connecticut Hartford, Washington Olympia, Massachusetts Boston, New York Albany, Hawaii Honolulu, Colorado Denver, Montana",Helena,"Helena, Utah Salt Lake City, Idaho Bo"
429,"Alabama Montgomery, Idaho Boise, Maryland Annapolis, North Carolina Raleigh, Delaware Dover, Oklahoma Oklahoma City, California",Sacramento,"Sacramento, Washington Olympia, Wisconsin Madison,"
430,"Illinois Springfield, Vermont Montpelier, Utah Salt Lake City, Wisconsin Madison, Rhode Island Providence, Colorado Denver, Washington",Olympia,"Olympia, Oregon Salem, Connecticut Hartford, Oklahoma"
431,"Georgia Atlanta, Arizona Phoenix, South Dakota Pierre, New Hampshire Concord, Massachusetts Boston, Vermont Montpelier, Nebraska",Lincoln,"Lincoln, Oklahoma Oklahoma City, Texas Austin, New Mexico Santa"
432,"Georgia Atlanta, North Dakota Bismarck, Wisconsin Madison, Colorado Denver, Nevada Carson City, Arizona Phoenix, New Hampshire",Concord,"Concord, South Dakota Pierre, North Dakota B"
433,"Vermont Montpelier, Arkansas Little Rock, Massachusetts Boston, South Dakota Pierre, Tennessee Nashville, South Carolina Columbia, New York",Albany,"Memphis, South Carolina Jackson, Alabama St. Louis"
434,"Washington Olympia, New Jersey Trenton, Rhode Island Providence, Maryland Annapolis, Colorado Denver, Minnesota St. Paul, Connecticut",Hartford,"Hartford, Wisconsin Madison, Pennsylvania Harrisburg, Massachusetts"
435,"Louisiana Baton Rouge, Hawaii Honolulu, Virginia Richmond, North Carolina Raleigh, Tennessee Nashville, Oklahoma Oklahoma City, Nevada",Carson City,"Las Vegas, New Jersey Newark, New Mexico Al"
436,"North Carolina Raleigh, Hawaii Honolulu, Montana Helena, Oklahoma Oklahoma City, Wisconsin Madison, Arizona Phoenix, Nebraska",Lincoln,"Omaha, South Dakota Sioux Falls,"
437,"Rhode Island Providence, Delaware Dover, Illinois Springfield, Hawaii Honolulu, Minnesota St. Paul, Washington Olympia, Oregon",Salem,"Salem, Kansas Topeka, Wisconsin Madison,"
438,"Arkansas Little Rock, Alaska Juneau, Massachusetts Boston, Idaho Boise, Montana Helena, Texas Austin, Missouri",Jefferson City,"St. Louis, Nevada Las Vegas, New Mexico"
439,"Louisiana Baton Rouge, New Jersey Trenton, Rhode Island Providence, Texas Austin, Delaware Dover, Michigan Lansing, North Dakota",Bismarck,"Bismarck, Ohio Columbus, Oklahoma Oklahoma City"
440,"Nevada Carson City, Tennessee Nashville, New Jersey Trenton, West Virginia Charleston, Delaware Dover, Louisiana Baton Rouge, Pennsylvania",Harrisburg,"Harrisburg, Massachusetts Boston, North Carolina Raleigh,"
441,"Tennessee Nashville, Oregon Salem, Rhode Island Providence, Indiana Indianapolis, Nevada Carson City, Ohio Columbus, Minnesota",St. Paul,"St. Paul, New York Albany, North Carolina R"
442,"Arkansas Little Rock, Rhode Island Providence, Iowa Des Moines, South Dakota Pierre, Florida Tallahassee, Illinois Springfield, Kansas",Topeka,"Topeka, North Dakota Bismarck,"
443,"Massachusetts Boston, Virginia Richmond, Kentucky Frankfort, Delaware Dover, Wyoming Cheyenne, Minnesota St. Paul, Alaska",Juneau,"Juneau, Connecticut Hartford, Oklahoma Oklahoma City, Louisiana"
444,"Washington Olympia, Nevada Carson City, Connecticut Hartford, Indiana Indianapolis, Colorado Denver, Arizona Phoenix, South Carolina",Columbia,"Columbia, Maryland Baltimore, Illinois Chicago, Tennessee Memphis"
445,"Texas Austin, Tennessee Nashville, Iowa Des Moines, New Mexico Santa Fe, Washington Olympia, Hawaii Honolulu, Ohio",Columbus,"Columbus, Wisconsin Madison, New Hampshire Concord"
446,"Mississippi Jackson, New Hampshire Concord, Wisconsin Madison, Oklahoma Oklahoma City, North Carolina Raleigh, Hawaii Honolulu, Nebraska",Lincoln,"Omaha, Minnesota Minneapolis, Ohio Cleveland,"
447,"New Hampshire Concord, Rhode Island Providence, Delaware Dover, Virginia Richmond, Arkansas Little Rock, New York Albany, Wisconsin",Madison,"Madison, Kentucky Frankfort, New Mexico Santa Fe,"
448,"New Hampshire Concord, Utah Salt Lake City, Mississippi Jackson, Vermont Montpelier, New Jersey Trenton, California Sacramento, West Virginia",Charleston,"
The State of New Hampshire is located in the New"
449,"Alaska Juneau, North Carolina Raleigh, Nebraska Lincoln, Utah Salt Lake City, Rhode Island Providence, New Jersey Trenton, New Hampshire",Concord,"Concord, South Dakota Pierre, South Carolina Columbia,"
450,"Tennessee Nashville, Florida Tallahassee, Georgia Atlanta, South Dakota Pierre, California Sacramento, Massachusetts Boston, Wisconsin",Madison,"Milwaukee, Oregon Portland, Minnesota Minne"
451,"Vermont Montpelier, Rhode Island Providence, Oregon Salem, Mississippi Jackson, Massachusetts Boston, California Sacramento, Pennsylvania",Harrisburg,", New York, Pennsylvania, Pennsylvania, Pennsylvania, Pennsylvania,"
452,"Kentucky Frankfort, California Sacramento, Wyoming Cheyenne, Vermont Montpelier, Utah Salt Lake City, Massachusetts Boston, Nevada",Carson City,"Carson City, New Hampshire Concord, Colorado Den"
453,"Washington Olympia, New Hampshire Concord, Georgia Atlanta, Utah Salt Lake City, Florida Tallahassee, Idaho Boise, Pennsylvania",Harrisburg,"Montpelier, New York Albany, Michigan Lans"
454,"Oklahoma Oklahoma City, Colorado Denver, Missouri Jefferson City, Idaho Boise, New Mexico Santa Fe, South Carolina Columbia, New Hampshire",Concord,"Concord, Maine Augusta, Minnesota St. Paul,"
455,"Colorado Denver, South Dakota Pierre, Alaska Juneau, Indiana Indianapolis, Mississippi Jackson, California Sacramento, Pennsylvania",Harrisburg,"Pittsburgh, California San Francisco, California San Diego, California"
456,"Nebraska Lincoln, Florida Tallahassee, Iowa Des Moines, New Jersey Trenton, Alabama Montgomery, Arizona Phoenix, New Hampshire",Concord,"Concord, Arkansas Little Rock, California Sacramento"
457,"Vermont Montpelier, Delaware Dover, Indiana Indianapolis, Nebraska Lincoln, Wyoming Cheyenne, Maryland Annapolis, Washington",Olympia,"D.C., Delaware Dover, Rhode Island"
458,"Illinois Springfield, Mississippi Jackson, Rhode Island Providence, Idaho Boise, North Carolina Raleigh, Pennsylvania Harrisburg, Oregon",Salem,"Salem, Utah Salt Lake City, Vermont Mont"
459,"Massachusetts Boston, Indiana Indianapolis, Michigan Lansing, New Mexico Santa Fe, Utah Salt Lake City, Montana Helena, North Carolina",Raleigh,"Raleigh, Ohio Columbus, Oklahoma Oklahoma City,"
460,"Delaware Dover, Texas Austin, Tennessee Nashville, Michigan Lansing, Georgia Atlanta, Missouri Jefferson City, West Virginia",Charleston,"Charleston, Kentucky Frankfort, Kentucky
Camp"
461,"Alabama Montgomery, Iowa Des Moines, Michigan Lansing, Rhode Island Providence, Arizona Phoenix, Montana Helena, Nevada",Carson City,"Carson City, New Hampshire Concord, New Jersey"
462,"Alabama Montgomery, Vermont Montpelier, Oklahoma Oklahoma City, South Carolina Columbia, Iowa Des Moines, Mississippi Jackson, Wisconsin",Madison,"Madison, Wisconsin Milwaukee, Nebraska"
463,"Ohio Columbus, New Mexico Santa Fe, Michigan Lansing, Oklahoma Oklahoma City, Rhode Island Providence, Iowa Des Moines, Kentucky",Frankfort,"Louisville, Illinois Springfield, Indiana Indianapolis, Iowa"
464,"Massachusetts Boston, Indiana Indianapolis, New Mexico Santa Fe, Delaware Dover, Kansas Topeka, Texas Austin, Virginia",Richmond,"Richmond, New York New York City, North Carolina Rale"
465,"Nevada Carson City, California Sacramento, Tennessee Nashville, Minnesota St. Paul, Colorado Denver, Georgia Atlanta, New Hampshire",Concord,"Concord, South Carolina Columbia, Louisiana Baton Rouge"
466,"Iowa Des Moines, North Carolina Raleigh, Rhode Island Providence, Wyoming Cheyenne, New Mexico Santa Fe, Pennsylvania Harrisburg, Ohio",Columbus,"Columbus, Ohio Toledo, Ohio Cleveland, Ohio"
467,"Delaware Dover, Georgia Atlanta, South Carolina Columbia, Arizona Phoenix, Texas Austin, Pennsylvania Harrisburg, New Mexico",Santa Fe,"Albuquerque, New Mexico Oklahoma City, Oklahoma Las"
468,"Wyoming Cheyenne, Connecticut Hartford, Wisconsin Madison, South Dakota Pierre, Indiana Indianapolis, Tennessee Nashville, Kentucky",Frankfort,"Louisville, Minnesota Minneapolis, Iowa Des Moines"
469,"Montana Helena, Connecticut Hartford, Oklahoma Oklahoma City, Arizona Phoenix, New Hampshire Concord, Iowa Des Moines, Kansas",Topeka,"Topeka, Minnesota Saint Paul, New Mexico Santa Fe"
470,"New Jersey Trenton, Alaska Juneau, South Carolina Columbia, Alabama Montgomery, Arkansas Little Rock, Hawaii Honolulu, Washington",Olympia,"DC, Virginia Beach, Maryland, West Virginia, New York"
471,"Florida Tallahassee, New Mexico Santa Fe, New Jersey Trenton, Wyoming Cheyenne, Arkansas Little Rock, Connecticut Hartford, Ohio",Columbus,"Columbus, South Carolina Columbia, Indiana Indianapolis, Louisiana"
472,"Idaho Boise, Arizona Phoenix, Georgia Atlanta, Connecticut Hartford, Michigan Lansing, New York Albany, Wisconsin",Madison,"Madison, Nebraska Omaha, North Dak"
473,"Michigan Lansing, Vermont Montpelier, Georgia Atlanta, Hawaii Honolulu, Ohio Columbus, Mississippi Jackson, Kansas",Topeka,"Topeka, Missouri Jefferson City, Minnesota St. Paul"
474,"Idaho Boise, Pennsylvania Harrisburg, Arkansas Little Rock, Virginia Richmond, Connecticut Hartford, Mississippi Jackson, North Carolina",Raleigh,"Raleigh, New Mexico Albuquerque, Minnesota"
475,"New Hampshire Concord, Hawaii Honolulu, Illinois Springfield, Florida Tallahassee, Georgia Atlanta, New Jersey Trenton, Oregon",Salem,"Salem, Pennsylvania Harrisburg, Rhode Island Providence"
476,"Washington Olympia, Illinois Springfield, Mississippi Jackson, Missouri Jefferson City, New Jersey Trenton, Hawaii Honolulu, Vermont",Montpelier,"Montpelier, Indiana Indianapolis, Kentucky Frankfort,"
477,"North Dakota Bismarck, Rhode Island Providence, Wisconsin Madison, Arkansas Little Rock, Wyoming Cheyenne, West Virginia Charleston, Florida",Tallahassee,"Tallahassee, New Mexico Santa Fe, Montana"
478,"Rhode Island Providence, Florida Tallahassee, Oklahoma Oklahoma City, New Mexico Santa Fe, Utah Salt Lake City, Minnesota St. Paul, Alabama",Montgomery,"Birmingham, Tennessee Memphis, Tennessee Nashville,"
479,"New Hampshire Concord, New York Albany, Vermont Montpelier, Arkansas Little Rock, Iowa Des Moines, Indiana Indianapolis, Kansas",Topeka,"City, Missouri Springfield, Illinois Springfield, Illinois Spring"
480,"Colorado Denver, West Virginia Charleston, Indiana Indianapolis, Maryland Annapolis, Delaware Dover, Virginia Richmond, Texas",Austin,"Austin, Missouri Columbia, Oregon Salem, Oklahoma Oklahoma City"
481,"Hawaii Honolulu, South Dakota Pierre, Nebraska Lincoln, Pennsylvania Harrisburg, Rhode Island Providence, Indiana Indianapolis, Washington",Olympia,", D.C.
The Hawaii State Archives has"
482,"California Sacramento, Missouri Jefferson City, Oklahoma Oklahoma City, New York Albany, Mississippi Jackson, New Jersey Trenton, South Dakota",Pierre,"Pierre, West Virginia Charleston, Washington Olympia,"
483,"Kentucky Frankfort, New Jersey Trenton, Colorado Denver, Tennessee Nashville, Illinois Springfield, California Sacramento, New Hampshire",Concord,"Manchester, Pennsylvania Pittsburgh, South Carolina Columbia, Texas Austin"
484,"Nevada Carson City, Indiana Indianapolis, Hawaii Honolulu, Michigan Lansing, Tennessee Nashville, Illinois Springfield, South Carolina",Columbia,"Columbia, Minnesota St. Paul, Pennsylvania Harrisburg, Georgia"
485,"Mississippi Jackson, California Sacramento, Nevada Carson City, Delaware Dover, North Carolina Raleigh, Arkansas Little Rock, Pennsylvania",Harrisburg,"Harrisburg, New York Albany, Washington Olympia,"
486,"North Carolina Raleigh, Alabama Montgomery, Mississippi Jackson, Florida Tallahassee, Rhode Island Providence, Colorado Denver, South Carolina",Columbia,"Columbia, Arizona Phoenix, Indiana Indianapolis, Illinois Louisville"
487,"Pennsylvania Harrisburg, Utah Salt Lake City, Hawaii Honolulu, Illinois Springfield, Delaware Dover, Wisconsin Madison, Michigan",Lansing,"Lansing, Tennessee Nashville, Indiana Indianapolis,"
488,"New Jersey Trenton, New Mexico Santa Fe, South Dakota Pierre, Montana Helena, Utah Salt Lake City, Rhode Island Providence, Alaska",Juneau,"Anchorage, Virginia Beach, West Virginia Charleston"
489,"Massachusetts Boston, Delaware Dover, Virginia Richmond, Oklahoma Oklahoma City, Missouri Jefferson City, Illinois Springfield, South Dakota",Pierre,"Pierre, Wisconsin Madison, California Sacramento, Ut"
490,"Colorado Denver, Illinois Springfield, Michigan Lansing, Tennessee Nashville, West Virginia Charleston, Utah Salt Lake City, Nebraska",Lincoln,"Lincoln, Oklahoma Norman, Texas San Antonio, Texas Waco"
491,"Oregon Salem, New Jersey Trenton, Virginia Richmond, Hawaii Honolulu, Nevada Carson City, Indiana Indianapolis, Ohio",Columbus,"Columbus, Ohio Toledo, Ohio Akron,"
492,"North Dakota Bismarck, Arizona Phoenix, Michigan Lansing, Minnesota St. Paul, Oklahoma Oklahoma City, Utah Salt Lake City, Connecticut",Hartford,"Hartford, Indiana Indianapolis, Iowa Des Moines,"
493,"Arkansas Little Rock, New Jersey Trenton, Utah Salt Lake City, Illinois Springfield, Vermont Montpelier, Nevada Carson City, Texas",Austin,"Austin, Wisconsin Madison, Wisconsin Milwaukee,"
494,"Rhode Island Providence, Kansas Topeka, New York Albany, Iowa Des Moines, Hawaii Honolulu, Pennsylvania Harrisburg, Alabama",Montgomery,"Montgomery, Utah Salt Lake City, Colorado Den"
495,"Virginia Richmond, Illinois Springfield, Idaho Boise, Iowa Des Moines, Georgia Atlanta, Maine Augusta, South Dakota",Pierre,"Pierre, South Dakota
Our goal is to provide"
496,"Alabama Montgomery, New Hampshire Concord, Utah Salt Lake City, Hawaii Honolulu, Nebraska Lincoln, Delaware Dover, West Virginia",Charleston,"Charleston, New Jersey Trenton, North Carolina"
497,"New Jersey Trenton, Indiana Indianapolis, Massachusetts Boston, North Dakota Bismarck, Maine Augusta, New York Albany, Wisconsin",Madison,"Madison, New York New York, New York New York"
498,"Kansas Topeka, Arizona Phoenix, New York Albany, Wyoming Cheyenne, Georgia Atlanta, Nevada Carson City, Kentucky",Frankfort,"Frankfort, Tennessee Nashville, Texas Austin, Colorado Den"
499,"Tennessee Nashville, Ohio Columbus, South Carolina Columbia, New Hampshire Concord, Oklahoma Oklahoma City, Arkansas Little Rock, Connecticut",Hartford,"Hartford, Washington D.C. Washington, Texas Austin"
